time,motion
6422.669175,49.0
6422.7025,28.0
6422.735825,44.0
6422.769175,61.0
6422.8025,78.0
6422.835825,51.0
6422.869175,29.0
6422.9025,43.0
6422.935825,79.0
6422.969175,42.0
6423.0025,56.0
6423.035825,62.0
6423.069175,41.0
6423.1025,47.0
6423.135825,24.0
6423.169175,21.0
6423.2025,69.0
6423.235825,67.0
6423.269175,52.0
6423.3025,96.0
6423.335825,97.0
6423.36915,53.0
6423.4025,34.0
6423.435825,32.0
6423.46915,107.0
6423.5025,209.0
6423.535825,246.0
6423.56915,167.0
6423.6025,50.0
6423.635825,70.0
6423.66915,77.0
6423.7025,80.0
6423.735825,92.0
6423.76915,76.0
6423.8025,93.0
6423.835825,68.0
6423.86915,119.0
6423.9025,111.0
6423.935825,83.0
6423.96915,40.0
6424.0025,42.0
6424.035825,25.0
6424.06915,45.0
6424.1025,29.0
6424.135825,31.0
6424.16915,39.0
6424.202475,22.0
6424.235825,34.0
6424.26915,46.0
6424.302475,26.0
6424.335825,15.0
6424.36915,28.0
6424.402475,45.0
6424.435825,35.0
6424.46915,39.0
6424.502475,47.0
6424.535825,37.0
6424.56915,58.0
6424.602475,49.0
6424.635825,30.0
6424.66915,38.0
6424.702475,29.0
6424.735825,13.0
6424.76915,11.0
6424.802475,32.0
6424.835825,20.0
6424.86915,26.0
6424.902475,22.0
6424.935825,17.0
6424.96915,11.0
6425.002475,16.0
6425.0358,5.0
6425.06915,15.0
6425.102475,21.0
6425.1358,10.0
6425.16915,10.0
6425.202475,9.0
6425.2358,11.0
6425.26915,10.0
6425.302475,23.0
6425.3358,9.0
6425.36915,25.0
6425.402475,20.0
6425.4358,17.0
6425.46915,21.0
6425.502475,9.0
6425.5358,10.0
6425.56915,4.0
6425.602475,9.0
6425.6358,11.0
6425.66915,8.0
6425.702475,16.0
6425.7358,62.0
6425.76915,36.0
6425.802475,62.0
6425.8358,82.0
6425.869125,37.0
6425.902475,79.0
6425.9358,44.0
6425.969125,64.0
6426.002475,55.0
6426.0358,50.0
6426.069125,29.0
6426.102475,32.0
6426.1358,89.0
6426.169125,73.0
6426.202475,82.0
6426.2358,88.0
6426.269125,58.0
6426.302475,55.0
6426.3358,59.0
6426.369125,48.0
6426.402475,81.0
6426.4358,50.0
6426.469125,49.0
6426.502475,47.0
6426.5358,78.0
6426.569125,53.0
6426.602475,23.0
6426.6358,41.0
6426.669125,43.0
6426.70245,30.0
6426.7358,61.0
6426.769125,62.0
6426.80245,80.0
6426.8358,63.0
6426.869125,48.0
6426.90245,29.0
6426.9358,29.0
6426.969125,32.0
6427.00245,63.0
6427.0358,45.0
6427.069125,90.0
6427.10245,80.0
6427.1358,55.0
6427.169125,48.0
6427.20245,28.0
6427.2358,47.0
6427.269125,71.0
6427.30245,51.0
6427.3358,35.0
6427.369125,37.0
6427.40245,10.0
6427.4358,38.0
6427.469125,40.0
6427.50245,52.0
6427.535775,62.0
6427.569125,78.0
6427.60245,58.0
6427.635775,53.0
6427.669125,27.0
6427.70245,39.0
6427.735775,43.0
6427.769125,64.0
6427.80245,53.0
6427.835775,37.0
6427.869125,16.0
6427.90245,45.0
6427.935775,71.0
6427.969125,84.0
6428.00245,80.0
6428.035775,59.0
6428.069125,39.0
6428.10245,24.0
6428.135775,22.0
6428.169125,36.0
6428.20245,37.0
6428.235775,35.0
6428.269125,44.0
6428.30245,52.0
6428.335775,38.0
6428.3691,32.0
6428.40245,16.0
6428.435775,36.0
6428.4691,26.0
6428.50245,32.0
6428.535775,38.0
6428.5691,32.0
6428.60245,33.0
6428.635775,26.0
6428.6691,37.0
6428.70245,19.0
6428.735775,26.0
6428.7691,40.0
6428.80245,37.0
6428.835775,74.0
6428.8691,21.0
6428.90245,32.0
6428.935775,30.0
6428.9691,40.0
6429.00245,31.0
6429.035775,34.0
6429.0691,27.0
6429.10245,29.0
6429.135775,62.0
6429.1691,31.0
6429.202425,35.0
6429.235775,32.0
6429.2691,46.0
6429.302425,30.0
6429.335775,39.0
6429.3691,103.0
6429.402425,114.0
6429.435775,93.0
6429.4691,87.0
6429.502425,75.0
6429.535775,102.0
6429.5691,95.0
6429.602425,87.0
6429.635775,91.0
6429.6691,66.0
6429.702425,22.0
6429.735775,30.0
6429.7691,29.0
6429.802425,56.0
6429.835775,58.0
6429.8691,56.0
6429.902425,27.0
6429.935775,48.0
6429.9691,58.0
6430.002425,33.0
6430.03575,40.0
6430.0691,41.0
6430.102425,59.0
6430.13575,57.0
6430.1691,40.0
6430.202425,64.0
6430.23575,61.0
6430.2691,76.0
6430.302425,55.0
6430.33575,47.0
6430.3691,54.0
6430.402425,71.0
6430.43575,56.0
6430.4691,44.0
6430.502425,35.0
6430.53575,29.0
6430.5691,13.0
6430.602425,48.0
6430.63575,43.0
6430.6691,48.0
6430.702425,44.0
6430.73575,47.0
6430.769075,56.0
6430.802425,82.0
6430.83575,133.0
6430.869075,116.0
6430.902425,55.0
6430.93575,52.0
6430.969075,55.0
6431.002425,57.0
6431.03575,66.0
6431.069075,52.0
6431.102425,44.0
6431.13575,36.0
6431.169075,36.0
6431.202425,12.0
6431.23575,21.0
6431.269075,43.0
6431.302425,44.0
6431.33575,37.0
6431.369075,32.0
6431.402425,11.0
6431.43575,3.0
6431.469075,7.0
6431.502425,16.0
6431.53575,21.0
6431.569075,35.0
6431.602425,29.0
6431.63575,24.0
6431.669075,11.0
6431.7024,31.0
6431.73575,33.0
6431.769075,40.0
6431.8024,36.0
6431.83575,40.0
6431.869075,39.0
6431.9024,38.0
6431.93575,30.0
6431.969075,20.0
6432.0024,18.0
6432.03575,16.0
6432.069075,18.0
6432.1024,20.0
6432.13575,16.0
6432.169075,13.0
6432.2024,11.0
6432.23575,21.0
6432.269075,17.0
6432.3024,11.0
6432.33575,10.0
6432.369075,15.0
6432.4024,12.0
6432.43575,6.0
6432.469075,9.0
6432.5024,6.0
6432.535725,9.0
6432.569075,9.0
6432.6024,14.0
6432.635725,4.0
6432.669075,9.0
6432.7024,13.0
6432.735725,9.0
6432.769075,7.0
6432.8024,4.0
6432.835725,5.0
6432.869075,2.0
6432.9024,4.0
6432.935725,7.0
6432.969075,7.0
6433.0024,11.0
6433.035725,6.0
6433.069075,7.0
6433.1024,7.0
6433.135725,3.0
6433.169075,6.0
6433.2024,3.0
6433.235725,2.0
6433.269075,3.0
6433.3024,4.0
6433.335725,5.0
6433.36905,4.0
6433.4024,5.0
6433.435725,7.0
6433.46905,7.0
6433.5024,3.0
6433.535725,3.0
6433.56905,7.0
6433.6024,6.0
6433.635725,9.0
6433.66905,5.0
6433.7024,4.0
6433.735725,2.0
6433.76905,2.0
6433.8024,5.0
6433.835725,3.0
6433.86905,5.0
6433.9024,5.0
6433.935725,6.0
6433.96905,1.0
6434.0024,2.0
6434.035725,3.0
6434.06905,3.0
6434.1024,3.0
6434.135725,2.0
6434.16905,5.0
6434.202375,5.0
6434.235725,5.0
6434.26905,5.0
6434.302375,4.0
6434.335725,7.0
6434.36905,6.0
6434.402375,6.0
6434.435725,4.0
6434.46905,4.0
6434.502375,11.0
6434.535725,21.0
6434.56905,6.0
6434.602375,37.0
6434.635725,42.0
6434.66905,20.0
6434.702375,36.0
6434.735725,29.0
6434.76905,19.0
6434.802375,21.0
6434.835725,14.0
6434.86905,17.0
6434.902375,14.0
6434.935725,17.0
6434.96905,27.0
6435.002375,29.0
6435.0357,23.0
6435.06905,22.0
6435.102375,19.0
6435.1357,33.0
6435.16905,25.0
6435.202375,26.0
6435.2357,26.0
6435.26905,16.0
6435.302375,22.0
6435.3357,29.0
6435.36905,18.0
6435.402375,26.0
6435.4357,22.0
6435.46905,35.0
6435.502375,41.0
6435.5357,36.0
6435.56905,45.0
6435.602375,50.0
6435.6357,42.0
6435.66905,40.0
6435.702375,22.0
6435.7357,31.0
6435.76905,57.0
6435.802375,24.0
6435.8357,29.0
6435.869025,37.0
6435.902375,20.0
6435.9357,25.0
6435.969025,28.0
6436.002375,19.0
6436.0357,18.0
6436.069025,29.0
6436.102375,35.0
6436.1357,42.0
6436.169025,37.0
6436.202375,33.0
6436.2357,40.0
6436.269025,21.0
6436.302375,28.0
6436.3357,19.0
6436.369025,37.0
6436.402375,42.0
6436.4357,20.0
6436.469025,55.0
6436.502375,30.0
6436.5357,25.0
6436.569025,21.0
6436.60235,21.0
6436.6357,44.0
6436.669025,48.0
6436.70235,40.0
6436.7357,47.0
6436.769025,36.0
6436.80235,32.0
6436.8357,24.0
6436.869025,39.0
6436.90235,36.0
6436.9357,42.0
6436.969025,35.0
6437.00235,32.0
6437.0357,38.0
6437.069025,25.0
6437.10235,48.0
6437.1357,49.0
6437.169025,60.0
6437.20235,50.0
6437.2357,39.0
6437.269025,46.0
6437.30235,39.0
6437.3357,36.0
6437.369025,32.0
6437.40235,41.0
6437.4357,39.0
6437.469025,25.0
6437.50235,45.0
6437.535675,57.0
6437.569025,43.0
6437.60235,28.0
6437.635675,25.0
6437.669025,31.0
6437.70235,17.0
6437.735675,52.0
6437.769025,42.0
6437.80235,32.0
6437.835675,41.0
6437.869025,37.0
6437.90235,31.0
6437.935675,28.0
6437.969025,28.0
6438.00235,23.0
6438.035675,25.0
6438.069025,36.0
6438.10235,50.0
6438.135675,31.0
6438.169025,41.0
6438.20235,67.0
6438.235675,71.0
6438.269025,41.0
6438.30235,21.0
6438.335675,41.0
6438.369,44.0
6438.40235,41.0
6438.435675,9.0
6438.469,12.0
6438.50235,5.0
6438.535675,21.0
6438.569,34.0
6438.60235,21.0
6438.635675,13.0
6438.669,20.0
6438.70235,26.0
6438.735675,21.0
6438.769,17.0
6438.80235,26.0
6438.835675,72.0
6438.869,73.0
6438.90235,57.0
6438.935675,49.0
6438.969,68.0
6439.00235,76.0
6439.035675,55.0
6439.069,37.0
6439.10235,29.0
6439.135675,37.0
6439.169,24.0
6439.202325,12.0
6439.235675,8.0
6439.269,28.0
6439.302325,21.0
6439.335675,40.0
6439.369,24.0
6439.402325,24.0
6439.435675,28.0
6439.469,42.0
6439.502325,29.0
6439.535675,64.0
6439.569,61.0
6439.602325,26.0
6439.635675,18.0
6439.669,30.0
6439.702325,57.0
6439.735675,55.0
6439.769,35.0
6439.802325,44.0
6439.835675,25.0
6439.869,36.0
6439.902325,33.0
6439.935675,33.0
6439.969,21.0
6440.002325,50.0
6440.03565,38.0
6440.069,23.0
6440.102325,21.0
6440.13565,30.0
6440.169,27.0
6440.202325,29.0
6440.23565,45.0
6440.269,29.0
6440.302325,29.0
6440.33565,24.0
6440.369,33.0
6440.402325,42.0
6440.43565,41.0
6440.469,22.0
6440.502325,42.0
6440.53565,36.0
6440.569,36.0
6440.602325,37.0
6440.63565,20.0
6440.669,41.0
6440.702325,46.0
6440.73565,25.0
6440.769,22.0
6440.802325,39.0
6440.83565,38.0
6440.868975,36.0
6440.902325,41.0
6440.93565,41.0
6440.968975,33.0
6441.002325,40.0
6441.03565,43.0
6441.068975,38.0
6441.102325,28.0
6441.13565,40.0
6441.168975,47.0
6441.202325,29.0
6441.23565,17.0
6441.268975,9.0
6441.302325,16.0
6441.33565,16.0
6441.368975,27.0
6441.402325,33.0
6441.43565,36.0
6441.468975,36.0
6441.502325,29.0
6441.53565,28.0
6441.568975,24.0
6441.602325,28.0
6441.63565,36.0
6441.668975,21.0
6441.7023,31.0
6441.73565,42.0
6441.768975,56.0
6441.8023,49.0
6441.83565,31.0
6441.868975,31.0
6441.9023,59.0
6441.93565,59.0
6441.968975,64.0
6442.0023,73.0
6442.03565,70.0
6442.068975,54.0
6442.1023,61.0
6442.13565,44.0
6442.168975,56.0
6442.2023,70.0
6442.23565,29.0
6442.268975,43.0
6442.3023,81.0
6442.33565,58.0
6442.368975,94.0
6442.4023,97.0
6442.43565,50.0
6442.468975,69.0
6442.5023,46.0
6442.535625,44.0
6442.568975,69.0
6442.6023,86.0
6442.635625,70.0
6442.668975,51.0
6442.7023,41.0
6442.735625,45.0
6442.768975,51.0
6442.8023,153.0
6442.835625,255.0
6442.868975,100.0
6442.9023,128.0
6442.935625,264.0
6442.968975,163.0
6443.0023,124.0
6443.035625,112.0
6443.068975,168.0
6443.1023,202.0
6443.135625,137.0
6443.168975,73.0
6443.2023,32.0
6443.235625,29.0
6443.268975,55.0
6443.3023,51.0
6443.335625,86.0
6443.36895,82.0
6443.4023,58.0
6443.435625,86.0
6443.46895,66.0
6443.5023,52.0
6443.535625,56.0
6443.56895,108.0
6443.6023,97.0
6443.635625,85.0
6443.66895,60.0
6443.7023,37.0
6443.735625,16.0
6443.76895,32.0
6443.8023,47.0
6443.835625,30.0
6443.86895,62.0
6443.9023,48.0
6443.935625,17.0
6443.96895,29.0
6444.0023,32.0
6444.035625,14.0
6444.06895,19.0
6444.1023,20.0
6444.135625,14.0
6444.16895,34.0
6444.202275,22.0
6444.235625,23.0
6444.26895,29.0
6444.302275,27.0
6444.335625,22.0
6444.36895,21.0
6444.402275,23.0
6444.435625,25.0
6444.46895,16.0
6444.502275,18.0
6444.535625,22.0
6444.56895,20.0
6444.602275,13.0
6444.635625,21.0
6444.66895,24.0
6444.702275,16.0
6444.735625,20.0
6444.76895,18.0
6444.802275,20.0
6444.835625,12.0
6444.86895,21.0
6444.902275,19.0
6444.935625,12.0
6444.96895,22.0
6445.002275,24.0
6445.0356,17.0
6445.06895,32.0
6445.102275,36.0
6445.1356,27.0
6445.16895,31.0
6445.202275,31.0
6445.2356,29.0
6445.26895,25.0
6445.302275,20.0
6445.3356,23.0
6445.36895,25.0
6445.402275,21.0
6445.4356,10.0
6445.46895,27.0
6445.502275,28.0
6445.5356,24.0
6445.56895,20.0
6445.602275,8.0
6445.6356,7.0
6445.66895,9.0
6445.702275,10.0
6445.7356,21.0
6445.76895,15.0
6445.802275,23.0
6445.8356,14.0
6445.868925,24.0
6445.902275,14.0
6445.9356,8.0
6445.968925,9.0
6446.002275,16.0
6446.0356,12.0
6446.068925,7.0
6446.102275,6.0
6446.1356,5.0
6446.168925,5.0
6446.202275,4.0
6446.2356,6.0
6446.268925,8.0
6446.302275,11.0
6446.3356,14.0
6446.368925,13.0
6446.402275,9.0
6446.4356,8.0
6446.468925,5.0
6446.502275,7.0
6446.5356,15.0
6446.568925,10.0
6446.602275,10.0
6446.6356,8.0
6446.668925,10.0
6446.70225,4.0
6446.7356,40.0
6446.768925,76.0
6446.80225,68.0
6446.8356,75.0
6446.868925,39.0
6446.90225,23.0
6446.9356,23.0
6446.968925,31.0
6447.00225,48.0
6447.0356,51.0
6447.068925,47.0
6447.10225,42.0
6447.1356,49.0
6447.168925,50.0
6447.20225,40.0
6447.2356,26.0
6447.268925,18.0
6447.30225,10.0
6447.3356,17.0
6447.368925,23.0
6447.40225,31.0
6447.4356,36.0
6447.468925,35.0
6447.50225,19.0
6447.535575,33.0
6447.568925,31.0
6447.60225,25.0
6447.635575,54.0
6447.668925,45.0
6447.70225,25.0
6447.735575,25.0
6447.768925,53.0
6447.80225,55.0
6447.835575,43.0
6447.868925,54.0
6447.90225,78.0
6447.935575,72.0
6447.968925,110.0
6448.00225,109.0
6448.035575,83.0
6448.068925,60.0
6448.10225,50.0
6448.135575,37.0
6448.168925,35.0
6448.20225,42.0
6448.235575,20.0
6448.268925,36.0
6448.30225,53.0
6448.335575,89.0
6448.3689,83.0
6448.40225,80.0
6448.435575,100.0
6448.4689,97.0
6448.50225,141.0
6448.535575,139.0
6448.5689,120.0
6448.60225,172.0
6448.635575,108.0
6448.6689,74.0
6448.70225,82.0
6448.735575,94.0
6448.7689,65.0
6448.80225,46.0
6448.835575,35.0
6448.8689,68.0
6448.90225,97.0
6448.935575,59.0
6448.9689,62.0
6449.00225,71.0
6449.035575,148.0
6449.0689,113.0
6449.10225,134.0
6449.135575,147.0
6449.1689,129.0
6449.202225,47.0
6449.235575,42.0
6449.2689,28.0
6449.302225,42.0
6449.335575,43.0
6449.3689,47.0
6449.402225,52.0
6449.435575,34.0
6449.4689,38.0
6449.502225,77.0
6449.535575,117.0
6449.5689,64.0
6449.602225,60.0
6449.635575,82.0
6449.6689,63.0
6449.702225,28.0
6449.735575,54.0
6449.7689,49.0
6449.802225,35.0
6449.835575,14.0
6449.8689,46.0
6449.902225,63.0
6449.93555,70.0
6449.9689,109.0
6450.002225,94.0
6450.03555,133.0
6450.0689,189.0
6450.102225,153.0
6450.13555,198.0
6450.1689,179.0
6450.202225,116.0
6450.23555,96.0
6450.2689,97.0
6450.302225,76.0
6450.33555,76.0
6450.3689,58.0
6450.402225,45.0
6450.43555,50.0
6450.4689,67.0
6450.502225,48.0
6450.53555,41.0
6450.5689,117.0
6450.602225,107.0
6450.63555,104.0
6450.6689,28.0
6450.702225,35.0
6450.73555,30.0
6450.7689,35.0
6450.802225,56.0
6450.83555,29.0
6450.868875,19.0
6450.902225,27.0
6450.93555,35.0
6450.968875,67.0
6451.002225,69.0
6451.03555,77.0
6451.068875,62.0
6451.102225,112.0
6451.13555,155.0
6451.168875,131.0
6451.202225,166.0
6451.23555,150.0
6451.268875,73.0
6451.302225,81.0
6451.33555,84.0
6451.368875,85.0
6451.402225,82.0
6451.43555,56.0
6451.468875,47.0
6451.502225,61.0
6451.53555,58.0
6451.568875,72.0
6451.602225,50.0
6451.63555,47.0
6451.668875,117.0
6451.7022,54.0
6451.73555,89.0
6451.768875,48.0
6451.8022,59.0
6451.83555,87.0
6451.868875,94.0
6451.9022,39.0
6451.93555,34.0
6451.968875,57.0
6452.0022,80.0
6452.03555,101.0
6452.068875,60.0
6452.1022,182.0
6452.13555,136.0
6452.168875,87.0
6452.2022,78.0
6452.23555,52.0
6452.268875,51.0
6452.3022,38.0
6452.33555,31.0
6452.368875,37.0
6452.4022,27.0
6452.43555,21.0
6452.468875,53.0
6452.5022,39.0
6452.535525,46.0
6452.568875,37.0
6452.6022,47.0
6452.635525,21.0
6452.668875,37.0
6452.7022,30.0
6452.735525,21.0
6452.768875,53.0
6452.8022,69.0
6452.835525,68.0
6452.868875,59.0
6452.9022,61.0
6452.935525,51.0
6452.968875,76.0
6453.0022,135.0
6453.035525,74.0
6453.068875,113.0
6453.1022,186.0
6453.135525,113.0
6453.168875,67.0
6453.2022,67.0
6453.235525,49.0
6453.268875,19.0
6453.3022,20.0
6453.335525,37.0
6453.36885,52.0
6453.4022,26.0
6453.435525,59.0
6453.46885,64.0
6453.5022,33.0
6453.535525,15.0
6453.56885,26.0
6453.6022,56.0
6453.635525,73.0
6453.66885,31.0
6453.7022,25.0
6453.735525,29.0
6453.76885,44.0
6453.8022,35.0
6453.835525,36.0
6453.86885,23.0
6453.9022,42.0
6453.935525,40.0
6453.96885,21.0
6454.0022,33.0
6454.035525,30.0
6454.06885,30.0
6454.1022,18.0
6454.135525,24.0
6454.16885,19.0
6454.202175,32.0
6454.235525,24.0
6454.26885,36.0
6454.302175,34.0
6454.335525,29.0
6454.36885,35.0
6454.402175,30.0
6454.435525,18.0
6454.46885,24.0
6454.502175,29.0
6454.535525,27.0
6454.56885,20.0
6454.602175,15.0
6454.635525,15.0
6454.66885,13.0
6454.702175,16.0
6454.735525,8.0
6454.76885,17.0
6454.802175,25.0
6454.835525,36.0
6454.86885,27.0
6454.902175,32.0
6454.935525,25.0
6454.96885,30.0
6455.002175,36.0
6455.0355,41.0
6455.06885,42.0
6455.102175,41.0
6455.1355,22.0
6455.16885,11.0
6455.202175,24.0
6455.2355,16.0
6455.26885,12.0
6455.302175,26.0
6455.3355,31.0
6455.36885,11.0
6455.402175,20.0
6455.4355,22.0
6455.46885,15.0
6455.502175,25.0
6455.5355,31.0
6455.56885,30.0
6455.602175,16.0
6455.6355,5.0
6455.66885,3.0
6455.702175,7.0
6455.7355,15.0
6455.768825,13.0
6455.802175,4.0
6455.8355,12.0
6455.868825,18.0
6455.902175,16.0
6455.9355,13.0
6455.968825,3.0
6456.002175,6.0
6456.0355,5.0
6456.068825,3.0
6456.102175,2.0
6456.1355,11.0
6456.168825,13.0
6456.202175,11.0
6456.2355,12.0
6456.268825,41.0
6456.302175,42.0
6456.3355,37.0
6456.368825,50.0
6456.402175,54.0
6456.4355,41.0
6456.468825,31.0
6456.502175,41.0
6456.5355,40.0
6456.568825,37.0
6456.602175,23.0
6456.6355,18.0
6456.668825,3.0
6456.70215,7.0
6456.7355,19.0
6456.768825,18.0
6456.80215,56.0
6456.8355,60.0
6456.868825,71.0
6456.90215,71.0
6456.9355,46.0
6456.968825,35.0
6457.00215,23.0
6457.0355,9.0
6457.068825,8.0
6457.10215,21.0
6457.1355,20.0
6457.168825,20.0
6457.20215,18.0
6457.2355,25.0
6457.268825,11.0
6457.30215,4.0
6457.3355,6.0
6457.368825,23.0
6457.40215,14.0
6457.4355,13.0
6457.468825,9.0
6457.50215,5.0
6457.535475,4.0
6457.568825,2.0
6457.60215,8.0
6457.635475,13.0
6457.668825,16.0
6457.70215,15.0
6457.735475,7.0
6457.768825,1.0
6457.80215,8.0
6457.835475,6.0
6457.868825,3.0
6457.90215,7.0
6457.935475,8.0
6457.968825,6.0
6458.00215,2.0
6458.035475,8.0
6458.068825,8.0
6458.10215,6.0
6458.135475,5.0
6458.168825,6.0
6458.20215,4.0
6458.235475,2.0
6458.268825,1.0
6458.30215,4.0
6458.335475,7.0
6458.3688,9.0
6458.40215,5.0
6458.435475,2.0
6458.4688,2.0
6458.50215,5.0
6458.535475,8.0
6458.5688,3.0
6458.60215,5.0
6458.635475,4.0
6458.6688,1.0
6458.70215,1.0
6458.735475,4.0
6458.7688,4.0
6458.80215,1.0
6458.835475,2.0
6458.8688,1.0
6458.90215,5.0
6458.935475,3.0
6458.9688,1.0
6459.00215,3.0
6459.035475,4.0
6459.0688,3.0
6459.10215,3.0
6459.135475,5.0
6459.1688,3.0
6459.202125,3.0
6459.235475,2.0
6459.2688,3.0
6459.302125,2.0
6459.335475,3.0
6459.3688,2.0
6459.402125,19.0
6459.435475,45.0
6459.4688,23.0
6459.502125,70.0
6459.535475,80.0
6459.5688,60.0
6459.602125,31.0
6459.635475,36.0
6459.6688,26.0
6459.702125,22.0
6459.735475,24.0
6459.7688,16.0
6459.802125,14.0
6459.835475,8.0
6459.8688,11.0
6459.902125,18.0
6459.935475,8.0
6459.9688,13.0
6460.002125,17.0
6460.03545,49.0
6460.0688,68.0
6460.102125,68.0
6460.13545,52.0
6460.1688,35.0
6460.202125,18.0
6460.23545,19.0
6460.2688,22.0
6460.302125,16.0
6460.33545,26.0
6460.3688,5.0
6460.402125,24.0
6460.43545,25.0
6460.4688,22.0
6460.502125,15.0
6460.53545,13.0
6460.5688,4.0
6460.602125,8.0
6460.63545,8.0
6460.6688,11.0
6460.702125,22.0
6460.73545,22.0
6460.7688,41.0
6460.802125,55.0
6460.83545,53.0
6460.868775,41.0
6460.902125,55.0
6460.93545,56.0
6460.968775,66.0
6461.002125,83.0
6461.03545,83.0
6461.068775,113.0
6461.102125,94.0
6461.13545,50.0
6461.168775,41.0
6461.202125,35.0
6461.23545,42.0
6461.268775,38.0
6461.302125,36.0
6461.33545,43.0
6461.368775,38.0
6461.402125,35.0
6461.43545,29.0
6461.468775,50.0
6461.502125,26.0
6461.53545,21.0
6461.568775,36.0
6461.602125,51.0
6461.63545,50.0
6461.668775,53.0
6461.7021,61.0
6461.73545,22.0
6461.768775,28.0
6461.8021,41.0
6461.83545,31.0
6461.868775,12.0
6461.9021,29.0
6461.93545,28.0
6461.968775,33.0
6462.0021,32.0
6462.03545,28.0
6462.068775,31.0
6462.1021,54.0
6462.13545,63.0
6462.168775,33.0
6462.2021,28.0
6462.23545,28.0
6462.268775,22.0
6462.3021,38.0
6462.33545,16.0
6462.368775,24.0
6462.4021,28.0
6462.43545,27.0
6462.468775,31.0
6462.5021,33.0
6462.535425,42.0
6462.568775,62.0
6462.6021,49.0
6462.635425,23.0
6462.668775,38.0
6462.7021,67.0
6462.735425,58.0
6462.768775,31.0
6462.8021,28.0
6462.835425,24.0
6462.868775,27.0
6462.9021,24.0
6462.935425,32.0
6462.968775,36.0
6463.0021,52.0
6463.035425,60.0
6463.068775,52.0
6463.1021,38.0
6463.135425,57.0
6463.168775,61.0
6463.2021,65.0
6463.235425,55.0
6463.26875,58.0
6463.3021,56.0
6463.335425,62.0
6463.36875,56.0
6463.4021,51.0
6463.435425,44.0
6463.46875,38.0
6463.5021,51.0
6463.535425,79.0
6463.56875,75.0
6463.6021,86.0
6463.635425,69.0
6463.66875,82.0
6463.7021,85.0
6463.735425,55.0
6463.76875,74.0
6463.8021,63.0
6463.835425,55.0
6463.86875,40.0
6463.9021,53.0
6463.935425,33.0
6463.96875,55.0
6464.0021,89.0
6464.035425,91.0
6464.06875,61.0
6464.1021,88.0
6464.135425,58.0
6464.16875,96.0
6464.202075,61.0
6464.235425,47.0
6464.26875,90.0
6464.302075,143.0
6464.335425,175.0
6464.36875,143.0
6464.402075,118.0
6464.435425,126.0
6464.46875,81.0
6464.502075,194.0
6464.535425,178.0
6464.56875,82.0
6464.602075,77.0
6464.635425,76.0
6464.66875,60.0
6464.702075,104.0
6464.735425,145.0
6464.76875,173.0
6464.802075,94.0
6464.835425,128.0
6464.86875,198.0
6464.902075,84.0
6464.935425,114.0
6464.96875,130.0
6465.002075,154.0
6465.0354,92.0
6465.06875,107.0
6465.102075,95.0
6465.1354,39.0
6465.16875,81.0
6465.202075,127.0
6465.2354,157.0
6465.26875,134.0
6465.302075,145.0
6465.3354,92.0
6465.36875,89.0
6465.402075,78.0
6465.4354,128.0
6465.46875,170.0
6465.502075,107.0
6465.5354,136.0
6465.56875,164.0
6465.602075,202.0
6465.6354,175.0
6465.66875,159.0
6465.702075,126.0
6465.7354,95.0
6465.76875,62.0
6465.802075,46.0
6465.8354,52.0
6465.868725,55.0
6465.902075,90.0
6465.9354,100.0
6465.968725,108.0
6466.002075,127.0
6466.0354,66.0
6466.068725,54.0
6466.102075,27.0
6466.1354,18.0
6466.168725,18.0
6466.202075,47.0
6466.2354,40.0
6466.268725,34.0
6466.302075,39.0
6466.3354,22.0
6466.368725,23.0
6466.402075,24.0
6466.4354,14.0
6466.468725,17.0
6466.502075,22.0
6466.5354,25.0
6466.568725,29.0
6466.602075,54.0
6466.6354,41.0
6466.668725,62.0
6466.70205,93.0
6466.7354,93.0
6466.768725,67.0
6466.80205,39.0
6466.8354,23.0
6466.868725,17.0
6466.90205,24.0
6466.9354,13.0
6466.968725,10.0
6467.00205,5.0
6467.0354,4.0
6467.068725,6.0
6467.10205,8.0
6467.1354,9.0
6467.168725,1.0
6467.20205,4.0
6467.2354,4.0
6467.268725,2.0
6467.30205,2.0
6467.3354,2.0
6467.368725,1.0
6467.40205,1.0
6467.4354,16.0
6467.468725,55.0
6467.50205,79.0
6467.535375,32.0
6467.568725,19.0
6467.60205,5.0
6467.635375,10.0
6467.668725,21.0
6467.70205,35.0
6467.735375,54.0
6467.768725,58.0
6467.80205,74.0
6467.835375,74.0
6467.868725,40.0
6467.90205,36.0
6467.935375,49.0
6467.968725,64.0
6468.00205,61.0
6468.035375,46.0
6468.068725,36.0
6468.10205,12.0
6468.135375,11.0
6468.168725,10.0
6468.20205,12.0
6468.235375,18.0
6468.268725,47.0
6468.30205,67.0
6468.335375,59.0
6468.3687,73.0
6468.40205,65.0
6468.435375,46.0
6468.4687,88.0
6468.50205,59.0
6468.535375,51.0
6468.5687,142.0
6468.60205,56.0
6468.635375,71.0
6468.6687,76.0
6468.70205,41.0
6468.735375,140.0
6468.7687,111.0
6468.80205,85.0
6468.835375,18.0
6468.8687,44.0
6468.90205,23.0
6468.935375,22.0
6468.9687,32.0
6469.00205,58.0
6469.035375,55.0
6469.0687,105.0
6469.102025,149.0
6469.135375,145.0
6469.1687,147.0
6469.202025,160.0
6469.235375,164.0
6469.2687,130.0
6469.302025,90.0
6469.335375,65.0
6469.3687,51.0
